"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
74.2777557373047,164.509979248047,-2350.658203125,33.3348960876465,163.894714355469,-2355.03051757812,18.7638683319092,85.9032821655273,-2265.8818359375,-64.7336120605469,87.2881011962891,-2307.20825195312,NA,NA,NA,-40.3413696289062,1.01726233959198,-2305.26245117188
74.3825759887695,164.307174682617,-2350.82690429688,33.440845489502,163.741638183594,-2355.2275390625,18.8992900848389,85.8290176391602,-2265.9736328125,-64.7255554199219,87.269660949707,-2307.20654296875,NA,NA,NA,-40.2960891723633,1.04889988899231,-2305.33374023438
74.4830780029297,164.088195800781,-2350.99926757812,33.5417175292969,163.573287963867,-2355.40771484375,19.0385856628418,85.7363510131836,-2266.06909179688,-64.7144622802734,87.2444076538086,-2307.20947265625,NA,NA,NA,-40.2498092651367,1.08241605758667,-2305.4228515625
74.5898361206055,163.831024169922,-2351.19311523438,33.6497192382812,163.372802734375,-2355.60766601562,19.1960105895996,85.6179351806641,-2266.18041992188,-64.6926803588867,87.2109069824219,-2307.21850585938,NA,NA,NA,-40.1972808837891,1.12116229534149,-2305.53735351562
74.7038421630859,163.531280517578,-2351.41137695312,33.7665748596191,163.137420654297,-2355.8359375,19.3741836547852,85.4719772338867,-2266.3115234375,-64.6553115844727,87.1690826416016,-2307.23608398438,NA,NA,NA,-40.1375694274902,1.1656801700592,-2305.67919921875
74.8210372924805,163.195114135742,-2351.64916992188,33.888053894043,162.872894287109,-2356.08422851562,19.5696830749512,85.3003311157227,-2266.46215820312,-64.601936340332,87.1198425292969,-2307.26489257812,NA,NA,NA,-40.0723533630371,1.21486008167267,-2305.8466796875
74.9352798461914,162.833801269531,-2351.89916992188,34.0074005126953,162.58837890625,-2356.34008789062,19.7769832611084,85.106803894043,-2266.62963867188,-64.5359573364258,87.0644760131836,-2307.306640625,NA,NA,NA,-40.0044746398926,1.26684165000916,-2306.03588867188
75.0399322509766,162.459899902344,-2352.15454101562,34.1175575256348,162.292572021484,-2356.59643554688,19.9908103942871,84.8957977294922,-2266.81079101562,-64.4613494873047,87.0039291381836,-2307.36181640625,NA,NA,NA,-39.9366645812988,1.31968808174133,-2306.2412109375
75.1285705566406,162.084732055664,-2352.41015625,34.2121162414551,161.991668701172,-2356.85400390625,20.2072525024414,84.6714019775391,-2267.00244140625,-64.3803558349609,86.9381713867188,-2307.43041992188,NA,NA,NA,-39.8706703186035,1.37186443805695,-2306.45678710938
75.1953201293945,161.716995239258,-2352.66284179688,34.285472869873,161.688980102539,-2357.11791992188,20.4239826202393,84.4368362426758,-2267.20141601562,-64.2937164306641,86.8660049438477,-2307.51123046875,NA,NA,NA,-39.8069496154785,1.42252326011658,-2306.6767578125
75.235107421875,161.362167358398,-2352.91137695312,34.3328018188477,161.385620117188,-2357.39038085938,20.6399784088135,84.1940689086914,-2267.40478515625,-64.2017211914062,86.7854537963867,-2307.60131835938,NA,NA,NA,-39.744873046875,1.47158753871918,-2306.89599609375
75.2439117431641,161.022445678711,-2353.15551757812,34.3501243591309,161.081497192383,-2357.6669921875,20.8551025390625,83.9436416625977,-2267.61010742188,-64.1046600341797,86.694580078125,-2307.69580078125,NA,NA,NA,-39.6832656860352,1.51964557170868,-2307.11010742188
75.2188949584961,160.697143554688,-2353.39526367188,34.3343887329102,160.775970458984,-2357.93798828125,21.0696640014648,83.6847076416016,-2267.81494140625,-64.0030212402344,86.5923690795898,-2307.7890625,NA,NA,NA,-39.6210632324219,1.5676988363266,-2307.31616210938
75.1583404541016,160.383392333984,-2353.63012695312,34.2834434509277,160.46794128418,-2358.19360351562,21.2839260101318,83.4153289794922,-2268.01733398438,-63.8978385925293,86.4793548583984,-2307.87524414062,NA,NA,NA,-39.5578384399414,1.61683392524719,-2307.51220703125
75.0613479614258,160.077072143555,-2353.859375,34.1958274841309,160.155868530273,-2358.42749023438,21.4976329803467,83.1329345703125,-2268.21557617188,-63.7908592224121,86.3578720092773,-2307.94995117188,NA,NA,NA,-39.4940032958984,1.66791903972626,-2307.69750976562
74.9273300170898,159.773895263672,-2354.08227539062,34.0704154968262,159.837814331055,-2358.63940429688,21.709644317627,82.8348922729492,-2268.40771484375,-63.6844139099121,86.2317352294922,-2308.01123046875,NA,NA,NA,-39.4307670593262,1.72139620780945,-2307.87182617188
74.7554931640625,159.470230102539,-2354.29833984375,33.9060592651367,159.511642456055,-2358.83447265625,21.9176254272461,82.5191268920898,-2268.59228515625,-63.5812873840332,86.1054611206055,-2308.05932617188,NA,NA,NA,-39.3700065612793,1.77715730667114,-2308.03491210938
74.5444412231445,159.163711547852,-2354.50732421875,33.7012939453125,159.175491333008,-2359.01953125,22.1178741455078,82.1846160888672,-2268.76782226562,-63.4846000671387,85.9833602905273,-2308.0966796875,NA,NA,NA,-39.3141326904297,1.83447563648224,-2308.18627929688
74.2921142578125,158.853439331055,-2354.70874023438,33.4540977478027,158.828338623047,-2359.1982421875,22.3054351806641,81.8316650390625,-2268.9326171875,-63.3976058959961,85.8688049316406,-2308.12622070312,NA,NA,NA,-39.2658195495605,1.89205968379974,-2308.3251953125
73.9960861206055,158.539840698242,-2354.90087890625,33.1619262695312,158.470443725586,-2359.36694335938,22.4744319915771,81.4618453979492,-2269.083984375,-63.3234062194824,85.7637329101562,-2308.15014648438,NA,NA,NA,-39.2275238037109,1.9482843875885,-2308.451171875
