"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
-83.1364517211914,263.019561767578,-2504.57983398438,-85.9348526000977,229.926864624023,-2488.55224609375,-21.7095241546631,155.027481079102,-2565.30590820312,-72.7424774169922,127.763229370117,-2494.7587890625,-51.3300170898438,97.9389038085938,-2482.48583984375,-20.6962089538574,14.0446968078613,-2480.06689453125
-82.9910125732422,263.113800048828,-2504.47338867188,-85.9635620117188,229.969940185547,-2488.6103515625,-21.400520324707,155.102401733398,-2565.1337890625,-72.6226501464844,127.715629577637,-2494.71606445312,-51.2878341674805,97.9582824707031,-2482.4560546875,-20.7120380401611,14.030930519104,-2480.0966796875
-82.8070373535156,263.235717773438,-2504.35009765625,-85.9937591552734,230.015075683594,-2488.67114257812,-21.1306209564209,155.157592773438,-2564.97338867188,-72.582878112793,127.780052185059,-2494.5341796875,-51.279598236084,97.9778671264648,-2482.41723632812,-20.7529468536377,14.0212640762329,-2480.13598632812
-82.5988311767578,263.385894775391,-2504.1513671875,-85.9389572143555,230.095520019531,-2488.70751953125,-20.9001064300537,155.203842163086,-2564.80932617188,-72.5470352172852,127.832885742188,-2494.37866210938,-51.2953414916992,97.9903335571289,-2482.3837890625,-20.8055858612061,14.0110473632812,-2480.17602539062
-82.3544158935547,263.541870117188,-2503.94555664062,-85.8714981079102,230.198211669922,-2488.73095703125,-20.6773796081543,155.245544433594,-2564.62451171875,-72.5264205932617,127.876510620117,-2494.28198242188,-51.3300247192383,97.9994506835938,-2482.3349609375,-20.859977722168,13.9946889877319,-2480.24145507812
-82.0744552612305,263.687591552734,-2503.74169921875,-85.8200302124023,230.302841186523,-2488.72485351562,-20.4672775268555,155.269226074219,-2564.44995117188,-72.5046768188477,127.916007995605,-2494.18139648438,-51.3956146240234,98.0018997192383,-2482.26049804688,-20.915979385376,13.9751033782959,-2480.29956054688
-81.744140625,263.809173583984,-2503.5830078125,-85.774040222168,230.409545898438,-2488.7373046875,-20.2394504547119,155.264343261719,-2564.26171875,-72.493782043457,127.938339233398,-2494.0634765625,-51.4887542724609,97.9911422729492,-2482.19165039062,-20.966215133667,13.9455251693726,-2480.38256835938
-81.3269653320312,263.906616210938,-2503.39892578125,-85.6662826538086,230.518173217773,-2488.81591796875,-19.9900646209717,155.198089599609,-2564.0361328125,-72.4954605102539,127.957786560059,-2493.94067382812,-51.6340293884277,97.9650955200195,-2482.14624023438,-21.0143337249756,13.9073047637939,-2480.4765625
-80.7950820922852,263.978088378906,-2503.232421875,-85.5351791381836,230.611679077148,-2488.81005859375,-19.7212867736816,155.048080444336,-2563.79321289062,-72.5427551269531,127.960487365723,-2493.84252929688,-51.834545135498,97.9267272949219,-2482.09448242188,-21.0575904846191,13.8699350357056,-2480.58325195312
-80.1158752441406,264.05517578125,-2503.00708007812,-85.3694000244141,230.702346801758,-2488.87768554688,-19.4484214782715,154.775497436523,-2563.47412109375,-72.7056655883789,127.939788818359,-2493.541015625,-52.1054458618164,97.8823089599609,-2482.01611328125,-21.1025981903076,13.8477172851562,-2480.68676757812
-79.2548065185547,264.134826660156,-2502.7138671875,-85.1692504882812,230.781219482422,-2489.03833007812,-19.1709213256836,154.368835449219,-2563.1630859375,-72.9557266235352,127.835670471191,-2493.48876953125,-52.4046401977539,97.8313140869141,-2481.89013671875,-21.1519641876221,13.8518543243408,-2480.78686523438
-78.1858367919922,264.185333251953,-2502.359375,-84.8937606811523,230.815414428711,-2489.0712890625,-18.9055519104004,153.815444946289,-2562.82739257812,-73.1979217529297,127.732795715332,-2493.43920898438,-52.6965675354004,97.7566375732422,-2481.79809570312,-21.1954498291016,13.8957767486572,-2480.8662109375
