"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
-82.0020599365234,126.234550476074,-2514.72705078125,-76.2239532470703,90.4447860717773,-2504.44995117188,-57.7988204956055,1.27597105503082,-2587.07568359375,-78.2254028320312,-9.36831569671631,-2504.90087890625,NA,NA,NA,-44.5615768432617,-122.395263671875,-2503.54467773438
-81.5555648803711,126.01978302002,-2514.57055664062,-76.7184753417969,90.6838531494141,-2504.76831054688,-57.3447761535645,1.28637909889221,-2587.03149414062,-78.3947906494141,-9.43998336791992,-2504.99438476562,NA,NA,NA,-44.7653198242188,-122.333229064941,-2503.51489257812
-81.0125274658203,125.785751342773,-2514.48095703125,-77.2129974365234,90.9229278564453,-2505.08666992188,-56.8291435241699,1.29829680919647,-2586.98583984375,-78.5641784667969,-9.51165199279785,-2505.087890625,NA,NA,NA,-45.016975402832,-122.301391601562,-2503.521484375
-80.3243255615234,125.502304077148,-2514.49755859375,-77.70751953125,91.1620025634766,-2505.40502929688,-56.259033203125,1.33906102180481,-2586.95703125,-78.7335739135742,-9.58331966400146,-2505.18115234375,NA,NA,NA,-45.2910194396973,-122.308921813965,-2503.54370117188
-79.4282989501953,125.17911529541,-2514.65576171875,-78.2020416259766,91.4010696411133,-2505.72338867188,-55.6348838806152,1.41854453086853,-2586.94140625,-78.9029693603516,-9.65498733520508,-2505.2744140625,NA,NA,NA,-45.5466346740723,-122.339958190918,-2503.603515625
-78.2553176879883,124.84056854248,-2514.92407226562,-78.6965637207031,91.64013671875,-2506.04174804688,-54.9508399963379,1.53037416934967,-2586.92602539062,-79.0723571777344,-9.72665596008301,-2505.36791992188,NA,NA,NA,-45.7584609985352,-122.372283935547,-2503.67602539062
-76.7445983886719,124.532661437988,-2515.33032226562,-79.1910781860352,91.8792114257812,-2506.36010742188,-54.1866607666016,1.63034951686859,-2586.921875,-79.2417449951172,-9.79832458496094,-2505.46142578125,NA,NA,NA,-45.9569778442383,-122.372749328613,-2503.76635742188
-74.8337554931641,124.266288757324,-2515.88427734375,-79.6855926513672,92.1182861328125,-2506.67846679688,-53.2693405151367,1.63686811923981,-2586.93432617188,-79.4111404418945,-9.86999225616455,-2505.5546875,NA,NA,NA,-46.1476440429688,-122.333099365234,-2503.861328125
-72.5595092773438,124.034210205078,-2516.5634765625,-80.1801147460938,92.3573532104492,-2506.99682617188,-52.1879081726074,1.42714989185333,-2586.97973632812,-79.5805358886719,-9.94165992736816,-2505.64794921875,NA,NA,NA,-46.3150825500488,-122.270568847656,-2503.95092773438
-69.8220672607422,123.734046936035,-2517.412109375,-78.449348449707,92.4729843139648,-2507.78686523438,-50.8994827270508,0.928810238838196,-2586.93920898438,-79.7499237060547,-10.0133285522461,-2505.74145507812,NA,NA,NA,-46.4371757507324,-122.194374084473,-2504.04345703125
-66.5759963989258,123.259902954102,-2518.5419921875,-76.311897277832,92.5502014160156,-2508.7822265625,-49.3988265991211,0.111626289784908,-2586.88696289062,-79.9193115234375,-10.084997177124,-2505.8349609375,NA,NA,NA,-46.5411376953125,-122.099227905273,-2504.13305664062
-62.7900085449219,122.522651672363,-2520.01635742188,-73.7356262207031,92.5153350830078,-2509.93286132812,-47.6476058959961,-1.04960894584656,-2586.73217773438,-80.0887069702148,-10.1566648483276,-2505.92822265625,NA,NA,NA,-46.6420593261719,-121.980979919434,-2504.23046875
-58.3550453186035,121.531700134277,-2521.84594726562,-70.6301116943359,92.4136962890625,-2511.36083984375,-45.6490745544434,-2.59688282012939,-2586.52392578125,-80.2581024169922,-10.2283325195312,-2506.021484375,NA,NA,NA,-46.719539642334,-121.844688415527,-2504.30908203125
-53.2192344665527,120.306205749512,-2524.07397460938,-67.0384750366211,92.2653656005859,-2513.19995117188,-43.4174118041992,-4.60773086547852,-2586.26684570312,-80.427490234375,-10.3000011444092,-2506.11499023438,NA,NA,NA,-46.783821105957,-121.686408996582,-2504.373046875
-47.3928260803223,118.888465881348,-2526.57739257812,-62.8966255187988,92.0075149536133,-2515.42138671875,-40.9685935974121,-7.06482648849487,-2585.81420898438,-80.5968780517578,-10.3716697692871,-2506.20849609375,NA,NA,NA,-46.8300895690918,-121.498420715332,-2504.43725585938
-41.0316009521484,117.2724609375,-2529.31469726562,-58.2876472473145,91.6232681274414,-2518.03930664062,-38.3749237060547,-9.93646144866943,-2585.39501953125,-80.7662734985352,-10.4433374404907,-2506.3017578125,NA,NA,NA,-46.8757286071777,-121.289131164551,-2504.50512695312
-34.3581161499023,115.424644470215,-2532.15747070312,-53.3281288146973,91.0195999145508,-2520.96850585938,-35.6934814453125,-13.1909809112549,-2584.8310546875,-80.9356689453125,-10.5150051116943,-2506.39501953125,NA,NA,NA,-46.9416580200195,-121.097206115723,-2504.5185546875
-27.5257015228271,113.209991455078,-2535.17626953125,-48.1002655029297,90.1156692504883,-2524.0927734375,-32.9969863891602,-16.7190475463867,-2584.30151367188,-81.1050567626953,-10.5866737365723,-2506.48852539062,NA,NA,NA,-46.9970893859863,-120.950134277344,-2504.5107421875
-20.757740020752,110.568450927734,-2538.2001953125,-42.7909851074219,88.8481292724609,-2527.240234375,-30.3881206512451,-20.4147262573242,-2583.70336914062,-81.2744445800781,-10.6583423614502,-2506.58203125,NA,NA,NA,-47.0060272216797,-120.872436523438,-2504.49340820312
-14.1661443710327,107.578674316406,-2541.205078125,-37.4833984375,87.2583618164062,-2530.21313476562,-27.9209403991699,-24.2311553955078,-2583.005859375,-81.4438400268555,-10.7300100326538,-2506.67529296875,NA,NA,NA,-46.9186363220215,-120.874610900879,-2504.5009765625
-7.76307582855225,104.327163696289,-2544.11450195312,-32.221363067627,85.3346176147461,-2533.125,-25.5431537628174,-28.0764751434326,-2582.29760742188,-81.6132354736328,-10.8016777038574,-2506.7685546875,NA,NA,NA,-46.7510566711426,-120.932830810547,-2504.53588867188
-1.53721058368683,100.89867401123,-2546.55029296875,-27.0798377990723,83.1532974243164,-2535.83740234375,-23.3411350250244,-31.9496612548828,-2581.5166015625,-81.7826232910156,-10.8733463287354,-2506.86206054688,NA,NA,NA,-46.551872253418,-121.012214660645,-2504.59057617188
4.49126482009888,97.3864517211914,-2548.65014648438,-22.0965309143066,80.738525390625,-2538.27758789062,-21.2644271850586,-35.809513092041,-2580.61181640625,-81.9520111083984,-10.9450149536133,-2506.95556640625,NA,NA,NA,-46.3635444641113,-121.103797912598,-2504.6630859375
10.2546672821045,93.8179321289062,-2550.154296875,-17.2742919921875,78.1926193237305,-2540.20385742188,-19.3686676025391,-39.5800247192383,-2579.69750976562,-82.1214065551758,-11.0166826248169,-2507.048828125,NA,NA,NA,-46.2437133789062,-121.245193481445,-2504.73486328125
15.904956817627,90.3500747680664,-2551.03637695312,-12.5788507461548,75.6043930053711,-2541.8623046875,-17.6560230255127,-43.1600379943848,-2578.677734375,-81.7442779541016,-11.1495113372803,-2507.06640625,NA,NA,NA,-46.1980323791504,-121.470230102539,-2504.78393554688
21.3606243133545,86.783332824707,-2551.32788085938,-8.09335231781006,72.936653137207,-2542.98510742188,-16.1254024505615,-46.5143127441406,-2577.71728515625,-81.4589614868164,-11.3889684677124,-2507.25317382812,NA,NA,NA,-46.1850852966309,-121.774353027344,-2504.87963867188
26.572639465332,83.2284393310547,-2550.98266601562,-3.77241587638855,70.3212432861328,-2543.64721679688,-14.7459468841553,-49.6171493530273,-2576.69897460938,-81.0125579833984,-11.874810218811,-2507.78564453125,NA,NA,NA,-46.1889343261719,-122.146026611328,-2504.962890625
31.5161037445068,79.7851181030273,-2550.015625,0.286417901515961,67.7765350341797,-2543.845703125,-13.465443611145,-52.4698638916016,-2575.83349609375,-80.269645690918,-12.8615207672119,-2509.30932617188,NA,NA,NA,-46.1854820251465,-122.529876708984,-2505.068359375
36.0649642944336,76.3592834472656,-2548.5498046875,4.04687595367432,65.2934646606445,-2543.6552734375,-12.3135118484497,-55.0673141479492,-2574.97192382812,-79.7354278564453,-13.8355913162231,-2510.43212890625,NA,NA,NA,-46.135311126709,-122.884971618652,-2505.16796875
40.2001571655273,73.1396713256836,-2546.62817382812,7.50655698776245,62.9803161621094,-2543.0322265625,-11.3131761550903,-57.3810768127441,-2574.2099609375,-79.3237762451172,-14.6182870864868,-2510.92724609375,NA,NA,NA,-46.0341644287109,-123.183692932129,-2505.2822265625
43.9111328125,70.1956787109375,-2544.34204101562,10.6175317764282,60.8505401611328,-2542.12329101562,-10.4863452911377,-59.3842887878418,-2573.47680664062,-78.9931259155273,-15.279598236084,-2511.27880859375,NA,NA,NA,-45.9802322387695,-123.441299438477,-2505.40454101562
47.1051368713379,67.4537963867188,-2541.82788085938,13.3247146606445,58.9173851013184,-2541.01879882812,-9.82390308380127,-61.0730667114258,-2572.73974609375,-78.8197631835938,-15.7724123001099,-2511.54516601562,NA,NA,NA,-45.9921417236328,-123.706314086914,-2505.43237304688
49.7945137023926,65.1409378051758,-2539.326171875,15.6585855484009,57.2667121887207,-2539.78588867188,-9.27466487884521,-62.4023475646973,-2572.0107421875,-78.7175674438477,-16.1181049346924,-2511.67700195312,NA,NA,NA,-45.9670562744141,-123.982635498047,-2505.43212890625
51.9662132263184,63.2255096435547,-2536.91845703125,17.5760288238525,55.9323387145996,-2538.55639648438,-8.85057258605957,-63.3878440856934,-2571.41674804688,-78.6381759643555,-16.3639717102051,-2511.75537109375,NA,NA,NA,-45.8348999023438,-124.237678527832,-2505.39819335938
53.603572845459,61.7690887451172,-2534.69506835938,19.0318031311035,54.9215812683105,-2537.32055664062,-8.47263813018799,-64.0590896606445,-2570.80859375,-78.526481628418,-16.5392208099365,-2511.78393554688,NA,NA,NA,-45.6024284362793,-124.430686950684,-2505.29248046875
