"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
-69.3479919433594,242.465606689453,-2510.8115234375,-82.8121337890625,206.546798706055,-2500.54345703125,-50.2201614379883,108.042274475098,-2566.97778320312,-79.8434143066406,80.018440246582,-2494.82055664062,-61.0100746154785,48.5539627075195,-2482.11450195312,-33.7231216430664,-41.6079521179199,-2490.82861328125
-68.7983016967773,242.348007202148,-2510.72705078125,-82.7920379638672,206.565124511719,-2500.73364257812,-50.2164306640625,107.828918457031,-2566.91430664062,-79.8023223876953,79.9920501708984,-2494.7939453125,-61.1120452880859,48.3424606323242,-2482.24536132812,-33.8607215881348,-41.4035491943359,-2490.72143554688
-68.2252349853516,242.214477539062,-2510.70874023438,-82.7719421386719,206.583450317383,-2500.923828125,-50.2300987243652,107.575401306152,-2566.8056640625,-79.7612228393555,79.9656677246094,-2494.76708984375,-61.2247352600098,48.1151390075684,-2482.40112304688,-34.0069046020508,-41.2269287109375,-2490.603515625
-67.5588455200195,242.078720092773,-2510.755859375,-82.7518539428711,206.601776123047,-2501.1142578125,-50.2274208068848,107.275917053223,-2566.7509765625,-79.7201232910156,79.9392852783203,-2494.740234375,-61.3319511413574,47.862621307373,-2482.6171875,-34.1491012573242,-41.0828971862793,-2490.49731445312
-66.8066940307617,241.930877685547,-2510.92138671875,-82.7317657470703,206.620101928711,-2501.3046875,-50.2028846740723,106.919929504395,-2566.7109375,-79.6790313720703,79.9128952026367,-2494.71362304688,-61.4432640075684,47.5964164733887,-2482.88012695312,-34.303882598877,-40.9731636047363,-2490.41162109375
-66.0133590698242,241.736083984375,-2511.23217773438,-82.711669921875,206.638427734375,-2501.49487304688,-50.1363754272461,106.481536865234,-2566.73168945312,-79.637939453125,79.8865051269531,-2494.68701171875,-61.5639457702637,47.3212547302246,-2483.12817382812,-34.4773330688477,-40.8936233520508,-2490.35327148438
-65.2254104614258,241.50276184082,-2511.72216796875,-82.6915740966797,206.656753540039,-2501.68505859375,-50.0116767883301,105.944068908691,-2566.74853515625,-79.5968399047852,79.8601226806641,-2494.66015625,-61.6866111755371,47.0327758789062,-2483.36987304688,-34.6683235168457,-40.8382987976074,-2490.330078125
-64.4998016357422,241.216415405273,-2512.36767578125,-82.6714859008789,206.675079345703,-2501.87548828125,-49.8624801635742,105.308975219727,-2566.80249023438,-79.5557403564453,79.833740234375,-2494.63330078125,-61.8132019042969,46.726863861084,-2483.72583007812,-34.8849487304688,-40.8013572692871,-2490.32788085938
-63.8208999633789,240.857009887695,-2513.2109375,-82.6513977050781,206.693420410156,-2502.06591796875,-49.6939125061035,104.571357727051,-2566.88549804688,-79.5146484375,79.8073501586914,-2494.60668945312,-61.9111404418945,46.3836402893066,-2484.26489257812,-35.0853424072266,-40.7731704711914,-2490.3427734375
-63.1867980957031,240.442092895508,-2514.18627929688,-82.6313018798828,206.71174621582,-2502.25610351562,-49.5332679748535,103.744667053223,-2567.08764648438,-79.4735565185547,79.7809600830078,-2494.580078125,NA,NA,NA,-35.277172088623,-40.7433204650879,-2490.37255859375
-62.5907249450684,239.975357055664,-2515.255859375,-82.6112060546875,206.730072021484,-2502.4462890625,-49.4092063903809,102.856353759766,-2567.3525390625,-79.4324569702148,79.7545776367188,-2494.55322265625,NA,NA,NA,-35.4573173522949,-40.7133560180664,-2490.4189453125
-62.0139122009277,239.449615478516,-2516.35815429688,-82.5911178588867,206.748413085938,-2502.63671875,-49.3269119262695,101.92342376709,-2567.640625,-79.391357421875,79.7281951904297,-2494.5263671875,NA,NA,NA,-35.626407623291,-40.6923789978027,-2490.48828125
-61.4828338623047,238.873794555664,-2517.458984375,-82.2567443847656,206.333450317383,-2503.67846679688,-49.2899703979492,100.972244262695,-2567.98461914062,-79.3502655029297,79.7018051147461,-2494.49975585938,NA,NA,NA,-35.8091049194336,-40.6783332824707,-2490.58642578125
-60.9717102050781,238.255828857422,-2518.52392578125,-81.94091796875,205.850250244141,-2504.79272460938,-49.2969856262207,100.020202636719,-2568.30810546875,-79.3091735839844,79.6754150390625,-2494.47314453125,NA,NA,NA,-36.018871307373,-40.6730155944824,-2490.72021484375
-60.5023307800293,237.611236572266,-2519.48217773438,-81.6488037109375,205.323226928711,-2505.80297851562,-49.3320465087891,99.080322265625,-2568.72729492188,-79.2680740356445,79.6490325927734,-2494.4462890625,NA,NA,NA,-36.2820739746094,-40.672721862793,-2490.8857421875
-60.0600204467773,236.934783935547,-2520.33251953125,-81.373046875,204.759704589844,-2506.71215820312,-49.390209197998,98.1717071533203,-2569.15795898438,-79.2269744873047,79.6226501464844,-2494.41943359375,NA,NA,NA,-36.5712471008301,-40.6753997802734,-2491.07421875
-59.644775390625,236.246444702148,-2521.06567382812,-81.1419372558594,204.179534912109,-2507.53002929688,-49.4733657836914,97.3005294799805,-2569.55493164062,-79.1858825683594,79.5962600708008,-2494.39282226562,NA,NA,NA,-36.8670997619629,-40.6761741638184,-2491.27270507812
-59.2853736877441,235.559539794922,-2521.72314453125,-80.9567031860352,203.576126098633,-2508.20678710938,-49.5903244018555,96.4746475219727,-2569.96752929688,-79.1447906494141,79.5698699951172,-2494.3662109375,NA,NA,NA,-37.1463470458984,-40.6750907897949,-2491.4716796875
-58.9382934570312,234.88606262207,-2522.24243164062,-80.7915496826172,202.976577758789,-2508.8095703125,-49.7429008483887,95.7210311889648,-2570.39599609375,-79.1036911010742,79.5434875488281,-2494.33935546875,NA,NA,NA,-37.3833770751953,-40.6697006225586,-2491.67041015625
-58.6249847412109,234.239929199219,-2522.59716796875,-80.6513214111328,202.396987915039,-2509.25756835938,-49.9408645629883,95.0454559326172,-2570.80444335938,-79.0625915527344,79.5171051025391,-2494.3125,NA,NA,NA,-37.6092224121094,-40.6641731262207,-2491.84643554688
