"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
-63.7871971130371,298.900115966797,-2436.783203125,-65.3998870849609,267.955657958984,-2414.96264648438,41.9325637817383,211.558975219727,-2405.31591796875,-21.8777141571045,139.302154541016,-2361.51489257812,-32.4625244140625,111.153747558594,-2357.12573242188,-2.92677164077759,30.8675765991211,-2328.86865234375
-63.4628677368164,298.754058837891,-2436.6689453125,-65.2973937988281,267.777984619141,-2414.88745117188,41.9209060668945,211.293991088867,-2404.7021484375,-22.0458831787109,138.9736328125,-2361.40795898438,-32.7152633666992,110.844200134277,-2357.15625,-2.98999261856079,31.0440731048584,-2328.77465820312
-63.0372734069824,298.565765380859,-2436.45288085938,-65.1792373657227,267.533081054688,-2414.83325195312,41.8950996398926,210.931289672852,-2403.88671875,-22.3275890350342,138.558959960938,-2361.298828125,-33.0658798217773,110.469596862793,-2357.22631835938,-3.069979429245,31.2570457458496,-2328.63330078125
-62.4720458984375,298.294647216797,-2436.07202148438,-65.0207061767578,267.192779541016,-2414.59155273438,41.8494834899902,210.450332641602,-2402.85424804688,-22.7313556671143,138.059310913086,-2361.15942382812,-33.5155639648438,110.02458190918,-2357.30981445312,-3.17651844024658,31.5132789611816,-2328.45849609375
-61.7729034423828,297.917022705078,-2435.638671875,-64.8073043823242,266.706604003906,-2414.46801757812,41.7994651794434,209.87126159668,-2401.57055664062,-23.2602272033691,137.493072509766,-2360.9521484375,-34.0593643188477,109.539779663086,-2357.38916015625,-3.29493379592896,31.8078517913818,-2328.33837890625
-60.9692230224609,297.402740478516,-2435.06005859375,-64.5502853393555,266.075317382812,-2414.23852539062,41.7581520080566,209.206954956055,-2399.98681640625,-23.9252738952637,136.899536132812,-2360.68505859375,-34.6715660095215,109.053207397461,-2357.43627929688,-3.40099239349365,32.1263389587402,-2328.20361328125
-60.1105537414551,296.719848632812,-2434.30615234375,-64.2624969482422,265.274627685547,-2413.87841796875,41.753044128418,208.477569580078,-2398.17578125,-24.7084617614746,136.322631835938,-2360.32397460938,-35.3322486877441,108.59260559082,-2357.42724609375,-3.47568941116333,32.4458312988281,-2328.13354492188
-59.2195091247559,295.867431640625,-2433.34619140625,-63.9033355712891,264.272735595703,-2413.47338867188,41.7941818237305,207.703750610352,-2396.21166992188,-25.5705337524414,135.799438476562,-2359.88134765625,-36.007926940918,108.193428039551,-2357.376953125,-3.51355051994324,32.7428855895996,-2328.10009765625
-58.3099517822266,294.816864013672,-2432.22924804688,-63.4988555908203,263.05712890625,-2412.96704101562,41.8952217102051,206.891723632812,-2394.052734375,-26.4647922515869,135.347198486328,-2359.36572265625,-36.6700820922852,107.843696594238,-2357.26000976562,-3.52174139022827,32.9820442199707,-2328.06201171875
-57.3726043701172,293.503692626953,-2430.90307617188,-63.0146865844727,261.567199707031,-2412.48828125,42.0905799865723,206.004455566406,-2391.65966796875,-27.3501110076904,134.948440551758,-2358.80981445312,-37.3019676208496,107.538238525391,-2357.10522460938,-3.49751710891724,33.1439514160156,-2328.05859375
-56.3611259460449,291.892944335938,-2429.45629882812,-62.4223823547363,259.740875244141,-2411.76416015625,42.4118461608887,205.010375976562,-2389.1474609375,-28.1913871765137,134.585372924805,-2358.22412109375,-37.8838157653809,107.256614685059,-2356.880859375,-3.43688559532166,33.228630065918,-2328.03491210938
-55.2585639953613,289.965759277344,-2427.654296875,-61.7220916748047,257.567321777344,-2411.17919921875,42.8748207092285,203.876953125,-2386.48950195312,-28.9814891815186,134.214752197266,-2357.59838867188,-38.426342010498,106.995269775391,-2356.62182617188,-3.34147143363953,33.2457504272461,-2327.99560546875
-53.9898910522461,287.734741210938,-2425.66674804688,-60.8728179931641,255.110824584961,-2410.40576171875,43.4454193115234,202.531616210938,-2383.73754882812,-29.7276821136475,133.803375244141,-2356.95043945312,-38.9507102966309,106.733253479004,-2356.36083984375,-3.2064688205719,33.210765838623,-2327.96606445312
-52.6340103149414,285.235595703125,-2423.50659179688,-59.8968963623047,252.440414428711,-2409.51611328125,44.1083145141602,200.919952392578,-2380.8251953125,-30.4423274993896,133.337631225586,-2356.28955078125,-39.4440536499023,106.454971313477,-2356.06982421875,-3.02983784675598,33.1409492492676,-2327.9453125
-51.135066986084,282.500213623047,-2421.48901367188,-58.709888458252,249.543243408203,-2409.0234375,44.8737983703613,199.03955078125,-2377.8466796875,-31.1381416320801,132.799102783203,-2355.6142578125,-39.9207878112793,106.161895751953,-2355.7724609375,-2.82942771911621,33.0459022521973,-2327.93579101562
-49.3047180175781,279.629425048828,-2419.43823242188,-57.2213287353516,246.610061645508,-2408.26391601562,45.7291679382324,196.888702392578,-2374.85400390625,-31.8413429260254,132.171783447266,-2354.9658203125,-40.4011383056641,105.845008850098,-2355.49267578125,-2.63389849662781,32.926513671875,-2327.9580078125
-47.0802421569824,276.746795654297,-2417.34790039062,-55.3688697814941,243.791351318359,-2407.26708984375,46.7002944946289,194.498092651367,-2371.86694335938,-32.516529083252,131.466156005859,-2354.34130859375,-40.853343963623,105.508766174316,-2355.23046875,-2.43248438835144,32.7760696411133,-2328.04467773438
-44.4285697937012,273.956726074219,-2415.130859375,-53.1929168701172,241.150039672852,-2406.21411132812,47.8117828369141,191.858688354492,-2368.94091796875,-33.1223602294922,130.704406738281,-2353.73486328125,-41.2496147155762,105.155876159668,-2355.00048828125,-2.21221089363098,32.5909614562988,-2328.15673828125
-41.3376426696777,271.326721191406,-2413.00756835938,-50.6883125305176,238.750595092773,-2405.06909179688,49.0782852172852,188.964797973633,-2366.15673828125,-33.6164588928223,129.900299072266,-2353.185546875,-41.5709495544434,104.784088134766,-2354.81640625,-1.98127627372742,32.378849029541,-2328.25073242188
-37.8495559692383,268.921630859375,-2410.99145507812,-47.8847923278809,236.665054321289,-2403.46533203125,50.4962272644043,185.812225341797,-2363.42407226562,-33.9822883605957,129.058700561523,-2352.65405273438,-41.7940330505371,104.398902893066,-2354.67602539062,-1.72488927841187,32.1409339904785,-2328.43359375
-33.9907112121582,266.730194091797,-2409.0693359375,-44.8090209960938,234.805847167969,-2402.03247070312,52.0145988464355,182.396301269531,-2360.80346679688,-34.2066764831543,128.162948608398,-2352.10888671875,-41.9079208374023,103.991676330566,-2354.52905273438,-1.43083584308624,31.8778305053711,-2328.6708984375
-29.8507823944092,264.690307617188,-2407.17065429688,-41.5380249023438,233.115447998047,-2400.6025390625,53.5962600708008,178.735794067383,-2358.30981445312,-34.3264007568359,127.210578918457,-2351.60766601562,-41.929801940918,103.557182312012,-2354.37329101562,-1.10475671291351,31.5785121917725,-2328.90893554688
-25.5229339599609,262.7568359375,-2405.43237304688,-38.123405456543,231.530532836914,-2399.07446289062,55.1825180053711,174.854354858398,-2355.83666992188,-34.3752098083496,126.195587158203,-2351.09545898438,-41.8790245056152,103.09383392334,-2354.17333984375,-0.751236379146576,31.2513866424561,-2329.1611328125
-20.9027767181396,260.772857666016,-2403.63403320312,-34.5029373168945,229.975952148438,-2397.59228515625,56.7195014953613,170.764999389648,-2353.40991210938,-34.373722076416,125.104370117188,-2350.51586914062,-41.7725143432617,102.59944152832,-2353.91625976562,-0.38650193810463,30.8921813964844,-2329.42065429688
-16.1123752593994,258.714385986328,-2401.9169921875,-30.7635650634766,228.405746459961,-2396.28637695312,58.1454315185547,166.501998901367,-2351.10571289062,-34.379077911377,123.938011169434,-2349.98486328125,-41.6667976379395,102.096343994141,-2353.63500976562,-0.0312123335897923,30.5140361785889,-2329.65942382812
-11.1700859069824,256.555816650391,-2400.20483398438,-26.9113025665283,226.801361083984,-2395.00952148438,59.4034729003906,162.122817993164,-2348.77734375,-34.4316558837891,122.720085144043,-2349.39599609375,-41.5863647460938,101.596450805664,-2353.36181640625,0.30118390917778,30.1184387207031,-2329.90112304688
-5.98587560653687,254.325073242188,-2398.70166015625,-22.8778705596924,225.202972412109,-2393.92553710938,60.4727478027344,157.681518554688,-2346.45703125,-34.5561714172363,121.484176635742,-2348.74462890625,-41.5175933837891,101.100692749023,-2353.07080078125,0.601830005645752,29.7195415496826,-2330.13037109375
