"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
112.964881896973,60.2745170593262,-2444.56616210938,69.4938049316406,54.109302520752,-2441.67724609375,25.168493270874,-23.125186920166,-2369.51611328125,-55.3858108520508,-61.0068397521973,-2344.67700195312,-36.3335571289062,-111.754112243652,-2335.99072265625,-35.220630645752,-179.544570922852,-2285.38793945312
113.010620117188,59.8381996154785,-2445.16772460938,69.5178527832031,53.781063079834,-2441.97094726562,25.3463592529297,-23.3626880645752,-2369.56372070312,-55.2959518432617,-61.106761932373,-2344.66259765625,-36.3181304931641,-111.862007141113,-2335.97973632812,-35.2115936279297,-179.595016479492,-2285.36962890625
113.162811279297,59.1498832702637,-2445.93212890625,69.6497802734375,53.2565116882324,-2442.38525390625,25.6134033203125,-23.7113990783691,-2369.61450195312,-55.1673049926758,-61.2359085083008,-2344.6181640625,-36.3039093017578,-112.004501342773,-2335.9306640625,-35.2055206298828,-179.675979614258,-2285.31982421875
113.447380065918,58.1563987731934,-2446.8837890625,69.9127426147461,52.4987525939941,-2442.943359375,25.9826908111572,-24.1902980804443,-2369.6669921875,-54.9945945739746,-61.3991622924805,-2344.55029296875,-36.2924270629883,-112.187644958496,-2335.84423828125,-35.2075157165527,-179.786163330078,-2285.23974609375
113.893920898438,56.8317642211914,-2447.9951171875,70.3352966308594,51.4916801452637,-2443.63891601562,26.4564666748047,-24.8026905059814,-2369.71118164062,-54.7787475585938,-61.5935211181641,-2344.46630859375,-36.2871589660645,-112.409042358398,-2335.72192382812,-35.223949432373,-179.920516967773,-2285.13061523438
114.53099822998,55.1777801513672,-2449.197265625,70.9456787109375,50.2399406433105,-2444.43627929688,27.0282917022705,-25.5391159057617,-2369.7294921875,-54.525936126709,-61.8102760314941,-2344.3759765625,-36.2930107116699,-112.659851074219,-2335.56762695312,-35.2614974975586,-180.070083618164,-2284.99536132812
115.383506774902,53.2200393676758,-2450.39379882812,71.7685394287109,48.764533996582,-2445.27490234375,27.6870059967041,-26.3827724456787,-2369.69946289062,-54.245906829834,-62.0377197265625,-2344.29077148438,-36.3155670166016,-112.927291870117,-2335.38842773438,-35.3257026672363,-180.223236083984,-2284.83837890625
116.47127532959,51.0005989074707,-2451.47534179688,72.8231735229492,47.0970916748047,-2446.07470703125,28.4214267730713,-27.3159790039062,-2369.59912109375,-53.9498634338379,-62.2639961242676,-2344.22265625,-36.3599090576172,-113.197265625,-2335.19311523438,-35.4195213317871,-180.367538452148,-2284.66577148438
117.80744934082,48.569034576416,-2452.33520507812,74.1218490600586,45.2741928100586,-2446.74487304688,29.224817276001,-28.3256855010986,-2369.41235351562,-53.6480407714844,-62.4795989990234,-2344.1826171875,-36.4290313720703,-113.456848144531,-2334.99145507812,-35.5423545837402,-180.491592407227,-2284.484375
119.395317077637,45.9749870300293,-2452.88623046875,75.6671371459961,43.3322677612305,-2447.20068359375,30.0967063903809,-29.405704498291,-2369.12963867188,-53.3473777770996,-62.678825378418,-2344.17846679688,-36.5223388671875,-113.696395874023,-2334.79345703125,-35.6898727416992,-180.586517333984,-2284.30102539062
121.223907470703,43.2640838623047,-2453.07397460938,77.448486328125,41.3043632507324,-2447.38500976562,31.0393733978271,-30.5547199249268,-2368.74609375,-53.0503921508789,-62.8599052429199,-2344.2138671875,-36.6353225708008,-113.910682678223,-2334.60913085938,-35.854736328125,-180.646713256836,-2284.1220703125
123.264640808105,40.4759979248047,-2452.8818359375,79.4392471313477,39.2190971374512,-2447.27709960938,32.0509033203125,-31.7718315124512,-2368.26000976562,-52.7562637329102,-63.0243301391602,-2344.28784179688,-36.7609939575195,-114.098701477051,-2334.447265625,-36.0281066894531,-180.670135498047,-2283.95288085938
125.471199035645,37.6436386108398,-2452.32763671875,81.5955047607422,37.100414276123,-2446.88720703125,33.1206169128418,-33.0526809692383,-2367.67333984375,-52.4636192321777,-63.1759223937988,-2344.39428710938,-36.8921279907227,-114.262542724609,-2334.3134765625,-36.2014617919922,-180.658081054688,-2283.79833984375
127.783020019531,34.7940635681152,-2451.45825195312,83.8585739135742,34.9674987792969,-2446.24926757812,34.2297134399414,-34.3877487182617,-2366.99096679688,-52.1729927062988,-63.3198280334473,-2344.52270507812,-37.0227012634277,-114.406112670898,-2334.20971679688,-36.3679733276367,-180.614608764648,-2283.662109375
130.131454467773,31.9505805969238,-2450.34228515625,86.1614761352539,32.8353805541992,-2445.41528320312,35.3550109863281,-35.762378692627,-2366.2197265625,-51.8872261047363,-63.4613723754883,-2344.66064453125,-37.1482315063477,-114.534072875977,-2334.13354492188,-36.5229911804199,-180.545974731445,-2283.546875
132.447082519531,29.1341686248779,-2449.06176757812,88.4368515014648,30.7163543701172,-2444.44677734375,36.4728660583496,-37.1579093933105,-2365.3671875,-51.6100463867188,-63.6049308776855,-2344.79614257812,-37.2658233642578,-114.651039123535,-2334.0791015625,-36.6637077331543,-180.460266113281,-2283.45336914062
134.666534423828,26.3635711669922,-2447.70239257812,90.6238784790039,28.6213302612305,-2443.404296875,37.5622062683105,-38.554027557373,-2364.44213867188,-51.3443412780762,-63.7532348632812,-2344.92065429688,-37.3744430541992,-114.761329650879,-2334.03735351562,-36.7884826660156,-180.366958618164,-2283.380859375
136.737243652344,23.6549377441406,-2446.34326171875,92.6732330322266,26.5602645874023,-2442.33911132812,38.6068115234375,-39.9321212768555,-2363.45385742188,-51.091423034668,-63.9075050354004,-2345.02905273438,-37.474925994873,-114.869132995605,-2333.99731445312,-36.8963088989258,-180.276184082031,-2283.32690429688
138.619644165039,21.0216464996338,-2445.04809570312,94.5493927001953,24.5416069030762,-2441.28833007812,39.5967979431152,-41.2786521911621,-2362.41088867188,-50.8513374328613,-64.0683212280273,-2345.12036132812,-37.5692596435547,-114.978660583496,-2333.9482421875,-36.9865531921387,-180.197677612305,-2283.2880859375
140.287338256836,18.4741916656494,-2443.8603515625,96.2306442260742,22.5711116790771,-2440.27612304688,40.5288696289062,-42.5873374938965,-2361.3193359375,-50.6234245300293,-64.2364044189453,-2345.19653320312,-37.6593399047852,-115.093978881836,-2333.88159179688,-37.0588645935059,-180.139724731445,-2283.259765625
141.726150512695,16.0199127197266,-2442.80346679688,97.7081680297852,20.650691986084,-2439.31689453125,41.405143737793,-43.8594017028809,-2360.18334960938,-50.4065055847168,-64.4125671386719,-2345.26000976562,-37.7459869384766,-115.218711853027,-2333.7919921875,-37.1131591796875,-180.108276367188,-2283.23706054688
142.933090209961,13.6626234054565,-2441.8818359375,98.9847030639648,18.7783241271973,-2438.41650390625,42.2309036254883,-45.1019744873047,-2359.00659179688,-50.1987533569336,-64.5970916748047,-2345.31176757812,-37.8288040161133,-115.35578918457,-2333.67797851562,-37.1498069763184,-180.106460571289,-2283.21533203125
143.915344238281,11.402364730835,-2441.08520507812,100.072860717773,16.9486770629883,-2437.57055664062,43.012020111084,-46.3252983093262,-2357.794921875,-49.9977912902832,-64.7892837524414,-2345.3515625,-37.9067993164062,-115.507133483887,-2333.54174804688,-37.1700668334961,-180.134460449219,-2283.19091796875
144.689010620117,9.23541069030762,-2440.3935546875,100.992538452148,15.1535816192627,-2436.7666015625,43.7528495788574,-47.5396766662598,-2356.55688476562,-49.8011589050293,-64.9875793457031,-2345.37768554688,-37.9792633056641,-115.673370361328,-2333.38842773438,-37.1764450073242,-180.189651489258,-2283.1611328125
145.277267456055,7.15443181991577,-2439.78125,101.766845703125,13.3829307556152,-2435.99169921875,44.4551887512207,-48.7530975341797,-2355.30322265625,-49.6067428588867,-65.1900177001953,-2345.38818359375,-38.0462417602539,-115.853561401367,-2333.22436523438,-37.172607421875,-180.267105102539,-2283.12475585938
145.707855224609,5.14860582351685,-2439.2216796875,102.417747497559,11.6264543533325,-2435.23583984375,45.1184425354004,-49.9699478149414,-2354.04614257812,-49.4129791259766,-65.3947067260742,-2345.38134765625,-38.1084289550781,-116.045127868652,-2333.05590820312,-37.1627349853516,-180.360397338867,-2283.08178710938
146.010131835938,3.20373582839966,-2438.68994140625,102.963172912598,9.8753719329834,-2434.49267578125,45.7408447265625,-51.1907691955566,-2352.798828125,-49.2188377380371,-65.6001129150391,-2345.35571289062,-38.1667671203613,-116.243965148926,-2332.88818359375,-37.1506156921387,-180.46257019043,-2283.033203125
146.212097167969,1.3027149438858,-2438.1669921875,103.416053771973,8.12319564819336,-2433.7587890625,46.3212051391602,-52.4129867553711,-2351.57299804688,-49.0237426757812,-65.8051223754883,-2345.31030273438,-38.2221183776855,-116.444763183594,-2332.72607421875,-37.1389007568359,-180.566879272461,-2282.98120117188
146.337982177734,-0.573468804359436,-2437.642578125,103.784652709961,6.36584043502808,-2433.03295898438,46.8604125976562,-53.6323280334473,-2350.37768554688,-48.8274459838867,-66.0090408325195,-2345.244140625,-38.2751235961914,-116.641410827637,-2332.57348632812,-37.1288452148438,-180.667251586914,-2282.9287109375
146.406890869141,-2.44454288482666,-2437.11645507812,104.07349395752,4.60136461257935,-2432.3154296875,47.3620414733887,-54.8443489074707,-2349.21728515625,-48.6299209594727,-66.2114944458008,-2345.15698242188,-38.3262405395508,-116.827545166016,-2332.43359375,-37.1206092834473,-180.758453369141,-2282.87841796875
146.431945800781,-4.33022737503052,-2436.59619140625,104.284469604492,2.82955312728882,-2431.60766601562,47.8319129943848,-56.0456733703613,-2348.09155273438,-48.431266784668,-66.4123458862305,-2345.048828125,-38.3758163452148,-116.997268676758,-2332.30883789062,-37.1138572692871,-180.836120605469,-2282.83251953125
146.419555664062,-6.25012540817261,-2436.09301757812,104.417869567871,1.05145919322968,-2430.91186523438,48.2771034240723,-57.2350158691406,-2346.99560546875,-48.2316284179688,-66.6115875244141,-2344.91967773438,-38.4240684509277,-117.145957946777,-2332.20141601562,-37.108268737793,-180.89680480957,-2282.79272460938
146.369049072266,-8.2235689163208,-2435.615234375,104.473182678223,-0.731074929237366,-2430.23095703125,48.7050285339355,-58.4141807556152,-2345.92065429688,-48.0311546325684,-66.8092803955078,-2344.76928710938,-38.4707832336426,-117.270767211914,-2332.11328125,-37.1036834716797,-180.938003540039,-2282.76049804688
146.273086547852,-10.2689447402954,-2435.16357421875,104.449653625488,-2.51596283912659,-2429.56811523438,49.1226654052734,-59.5890312194824,-2344.85473632812,-47.8299446105957,-67.0054779052734,-2344.59790039062,-38.5149459838867,-117.370719909668,-2332.04565429688,-37.099967956543,-180.958206176758,-2282.73657226562
146.119064331055,-12.4029731750488,-2434.73046875,104.346633911133,-4.3015604019165,-2428.92700195312,49.5357246398926,-60.7699241638184,-2343.78369140625,-47.6280212402344,-67.2001724243164,-2344.4052734375,-38.5546531677246,-117.44652557373,-2331.9990234375,-37.0968055725098,-180.956924438477,-2282.7216796875
145.891128540039,-14.6406545639038,-2434.30078125,104.163688659668,-6.08758497238159,-2428.31103515625,49.9477958679199,-61.9709281921387,-2342.68994140625,-47.4253044128418,-67.3932723999023,-2344.19140625,-38.58740234375,-117.500259399414,-2331.97314453125,-37.0935821533203,-180.934707641602,-2282.71630859375
145.572647094727,-16.9958953857422,-2433.85424804688,103.900543212891,-7.87632656097412,-2427.72192382812,50.3596000671387,-63.2078094482422,-2341.55346679688,-47.2215690612793,-67.584587097168,-2343.9560546875,-38.6106033325195,-117.53507232666,-2331.96704101562,-37.0894203186035,-180.893020629883,-2282.72094726562
145.148696899414,-19.4820308685303,-2433.369140625,103.556900024414,-9.6741361618042,-2427.15869140625,50.768383026123,-64.4957122802734,-2340.35278320312,-47.0164337158203,-67.773811340332,-2343.69897460938,-38.6221504211426,-117.55493927002,-2331.97875976562,-37.0833511352539,-180.834121704102,-2282.73608398438
144.608154296875,-22.1112575531006,-2432.8251953125,103.13208770752,-11.4930334091187,-2426.615234375,51.1675071716309,-65.8474578857422,-2339.06616210938,-46.8093490600586,-67.9605712890625,-2343.42016601562,-38.6208992004395,-117.564392089844,-2332.00537109375,-37.0745315551758,-180.76091003418,-2282.76196289062
143.944625854492,-24.8926773071289,-2432.20532226562,102.624626159668,-13.3520727157593,-2426.07690429688,51.5463447570801,-67.2727203369141,-2337.67163085938,-46.5996437072754,-68.1444854736328,-2343.11987304688,-38.6069297790527,-117.568206787109,-2332.04248046875,-37.0623550415039,-180.676910400391,-2282.79858398438
143.155471801758,-27.8296966552734,-2431.49389648438,102.031730651855,-15.2778186798096,-2425.51831054688,51.8905258178711,-68.7780380249023,-2336.1494140625,-46.3866157531738,-68.3253173828125,-2342.798828125,-38.5815162658691,-117.571228027344,-2332.08471679688,-37.0463600158691,-180.586242675781,-2282.84594726562
142.239608764648,-30.917839050293,-2430.67260742188,101.348815917969,-17.3029441833496,-2424.90063476562,52.1825485229492,-70.367790222168,-2334.48388671875,-46.169734954834,-68.5031814575195,-2342.45849609375,-38.5468597412109,-117.578369140625,-2332.12622070312,-37.0260200500488,-180.493576049805,-2282.90356445312
