"m1_x","m1_y","m1_z","m2_x","m2_y","m2_z","m3_x","m3_y","m3_z","m4_x","m4_y","m4_z","m5_x","m5_y","m5_z","m6_x","m6_y","m6_z"
-32.539436340332,332.427459716797,-2540.20166015625,-46.654296875,311.474334716797,-2521.37841796875,-7.41920518875122,194.394958496094,-2528.51171875,-56.8314895629883,111.215057373047,-2514.76147460938,-24.3500270843506,87.9008483886719,-2486.47021484375,-5.6644344329834,17.7271461486816,-2455.51391601562
-34.7835159301758,332.880523681641,-2538.04321289062,-48.4483604431152,311.440124511719,-2519.36279296875,-7.89241123199463,194.909942626953,-2528.30908203125,-57.0694313049316,111.345611572266,-2514.98388671875,-24.6009750366211,88.0793914794922,-2486.6943359375,-5.7090482711792,17.9739780426025,-2455.61767578125
-36.7485389709473,333.220733642578,-2535.38427734375,-49.9491996765137,311.170227050781,-2517.04467773438,-7.83975601196289,195.327331542969,-2528.05004882812,-57.1571197509766,111.459754943848,-2515.12817382812,-24.7211608886719,88.1099472045898,-2486.94921875,-5.7516713142395,18.149320602417,-2455.7548828125
-38.5050392150879,333.520080566406,-2532.14453125,-51.229850769043,310.745269775391,-2514.33666992188,-7.37403631210327,195.723007202148,-2527.685546875,-57.1307220458984,111.576683044434,-2515.2294921875,-24.730260848999,88.05322265625,-2487.23876953125,-5.79056787490845,18.2681694030762,-2455.91943359375
-39.9154319763184,333.809295654297,-2528.41552734375,-52.1933059692383,310.242950439453,-2511.30810546875,-6.54594326019287,196.11653137207,-2527.18334960938,-57.0048561096191,111.701675415039,-2515.29907226562,-24.6321315765381,87.9445266723633,-2487.548828125,-5.82333421707153,18.3253479003906,-2456.09936523438
-40.7647476196289,334.104644775391,-2524.39868164062,-52.6800689697266,309.748718261719,-2508.11279296875,-5.39894676208496,196.495223999023,-2526.5263671875,-56.7938537597656,111.831985473633,-2515.33642578125,-24.4394855499268,87.8067779541016,-2487.8544921875,-5.85121440887451,18.3142738342285,-2456.28149414062
-40.860912322998,334.419036865234,-2520.34130859375,-52.5468330383301,309.347808837891,-2504.92846679688,-3.990318775177,196.829818725586,-2525.7119140625,-56.5180511474609,111.961517333984,-2515.3349609375,-24.1811027526855,87.654411315918,-2488.12475585938,-5.88068342208862,18.2373790740967,-2456.455078125
-40.0933609008789,334.761322021484,-2516.484375,-51.7123489379883,309.109405517578,-2501.916015625,-2.39174151420593,197.086212158203,-2524.75146484375,-56.2002258300781,112.084999084473,-2515.28393554688,-23.8941020965576,87.4954452514648,-2488.32739257812,-5.92105150222778,18.1084270477295,-2456.61181640625
-38.4506683349609,335.131256103516,-2513.0244140625,-50.1736946105957,309.073303222656,-2499.19604492188,-0.681639492511749,197.235641479492,-2523.67065429688,-55.8592681884766,112.201309204102,-2515.17138671875,-23.6104717254639,87.3351364135742,-2488.43383789062,-5.97955274581909,17.9496841430664,-2456.74438476562
-36.0095176696777,335.517944335938,-2510.09130859375,-48.0001373291016,309.244415283203,-2496.84106445312,1.06347858905792,197.262939453125,-2522.50756835938,-55.5059394836426,112.315147399902,-2514.98754882812,-23.3473167419434,87.1802673339844,-2488.42431640625,-6.05698823928833,17.7872219085693,-2456.84594726562
-32.9107208251953,335.903839111328,-2507.73876953125,-45.3135528564453,309.595916748047,-2494.87915039062,2.77629852294922,197.171295166016,-2521.30810546875,-55.1427154541016,112.436492919922,-2514.728515625,-23.1057300567627,87.0415878295898,-2488.29150390625,-6.1465106010437,17.6463241577148,-2456.90966796875
-29.3332405090332,336.269744873047,-2505.9501953125,-42.2646217346191,310.07861328125,-2493.30200195312,4.40476322174072,196.981796264648,-2520.11791992188,-54.7675132751465,112.578079223633,-2514.39819335938,-22.877010345459,86.9329605102539,-2488.04150390625,-6.23606729507446,17.5476150512695,-2456.93115234375
-25.4710731506348,336.59765625,-2504.65551757812,-39.0116233825684,310.633056640625,-2492.07495117188,5.91680383682251,196.727874755859,-2518.97338867188,-54.3790092468262,112.751853942871,-2514.0087890625,-22.6511096954346,86.8676528930664,-2487.69360351562,-6.31293630599976,17.5040550231934,-2456.91015625
-21.5141696929932,336.872528076172,-2503.75244140625,-35.7043914794922,311.201232910156,-2491.1455078125,7.30218458175659,196.446807861328,-2517.89599609375,-53.9805335998535,112.965591430664,-2513.57788085938,-22.4227504730225,86.8536911010742,-2487.2783203125,-6.36793565750122,17.5191783905029,-2456.85180664062
-17.6330833435059,337.084228515625,-2503.12719726562,-32.4737586975098,311.735260009766,-2490.45043945312,8.56958484649658,196.171188354492,-2516.89111328125,-53.5807228088379,113.220474243164,-2513.1259765625,-22.1934928894043,86.890510559082,-2486.83276367188,-6.39749908447266,17.5871295928955,-2456.76586914062
-13.9675569534302,337.229370117188,-2502.66943359375,-29.4262161254883,312.202209472656,-2489.92211914062,9.73876476287842,195.923049926758,-2515.951171875,-53.1912422180176,113.509963989258,-2512.673828125,-21.9701442718506,86.9684295654297,-2486.39306640625,-6.40330076217651,17.6945648193359,-2456.66455078125
-10.6206369400024,337.312438964844,-2502.27954101562,-26.6427726745605,312.584991455078,-2489.49340820312,10.8301849365234,195.712127685547,-2515.06274414062,-52.8232612609863,113.820022583008,-2512.240234375,-21.7610969543457,87.0705871582031,-2485.98828125,-6.39036798477173,17.8235988616943,-2456.56005859375
-7.65961217880249,337.345336914062,-2501.87231445312,-24.1807098388672,312.879943847656,-2489.1005859375,11.8558950424194,195.538238525391,-2514.21166992188,-52.4844818115234,114.130638122559,-2511.84057617188,-21.5726737976074,87.1761627197266,-2485.63671875,-6.3649754524231,17.9547214508057,-2456.46264648438
-5.12282133102417,337.344940185547,-2501.37817382812,-22.0768814086914,313.092468261719,-2488.68676757812,12.8149747848511,195.396255493164,-2513.3876953125,-52.1779975891113,114.418678283691,-2511.48583984375,-21.407112121582,87.2642669677734,-2485.34643554688,-6.33319139480591,18.0692272186279,-2456.38012695312
-3.02898740768433,337.329193115234,-2500.74584960938,-20.3516464233398,313.232421875,-2488.20434570312,13.6946420669556,195.281158447266,-2512.58544921875,-51.903247833252,114.661911010742,-2511.18310546875,-21.2627658843994,87.31787109375,-2485.11669921875,-6.30027294158936,18.1512298583984,-2456.3173828125
-1.38535106182098,337.313140869141,-2499.94409179688,-19.0128974914551,313.310485839844,-2487.6171875,14.4755954742432,195.191284179688,-2511.80346679688,-51.6582641601562,114.843315124512,-2510.935546875,-21.136116027832,87.3267517089844,-2484.94116210938,-6.27065944671631,18.1892929077148,-2456.2763671875
-0.192170217633247,337.30615234375,-2498.96215820312,-18.0592765808105,313.335876464844,-2486.90258789062,15.1386995315552,195.128784179688,-2511.04223632812,-51.4418563842773,114.954513549805,-2510.74243164062,-21.0242691040039,87.2886962890625,-2484.81103515625,-6.24815988540649,18.17751121521,-2456.25756835938
0.556967616081238,337.311309814453,-2497.80810546875,-17.4816970825195,313.315368652344,-2486.05151367188,15.6704072952271,195.098083496094,-2510.30346679688,-51.2545166015625,114.997283935547,-2510.60009765625,-20.9265213012695,87.2089157104492,-2484.71801757812,-6.23598337173462,18.1158924102783,-2456.26000976562
0.877811253070831,337.326446533203,-2496.50439453125,-17.2631168365479,313.25341796875,-2485.06884765625,16.065637588501,195.103576660156,-2509.58959960938,-51.0977478027344,114.982597351074,-2510.5029296875,-20.8442687988281,87.0981674194336,-2484.65454101562,-6.23649072647095,18.0099506378174,-2456.28247070312
0.799000144004822,337.346466064453,-2495.0830078125,-17.3771896362305,313.153106689453,-2483.97143554688,16.3281955718994,195.147918701172,-2508.90258789062,-50.9725036621094,114.927558898926,-2510.44360351562,-20.7796001434326,86.9701156616211,-2484.61352539062,-6.25083160400391,17.8695316314697,-2456.32299804688
0.364703983068466,337.36572265625,-2493.58032226562,-17.7866058349609,313.017578125,-2482.78515625,16.4697570800781,195.231353759766,-2508.24438476562,-50.8777313232422,114.851287841797,-2510.4140625,-20.7335624694824,86.8386993408203,-2484.58862304688,-6.27869844436646,17.707067489624,-2456.37963867188
-0.364682048559189,337.380035400391,-2492.03344726562,-18.4417743682861,312.851654052734,-2481.54223632812,16.5086002349854,195.351928710938,-2507.61596679688,-50.8097076416016,114.771171569824,-2510.40625,-20.7049999237061,86.7161026000977,-2484.57495117188,-6.31832885742188,17.5357189178467,-2456.4501953125
-1.31413054466248,337.387786865234,-2490.478515625,-19.2808265686035,312.663208007812,-2480.27661132812,16.4684600830078,195.505859375,-2507.01708984375,-50.7623481750488,114.700523376465,-2510.4130859375,-20.6903495788574,86.6117401123047,-2484.5693359375,-6.36683940887451,17.3678550720215,-2456.53271484375
-2.39778280258179,337.390106201172,-2488.9482421875,-20.2321395874023,312.463745117188,-2479.021484375,16.3771018981934,195.687744140625,-2506.44677734375,-50.7282829284668,114.647979736328,-2510.42822265625,-20.6843566894531,86.5320816040039,-2484.56909179688,-6.42089366912842,17.2140312194824,-2456.62475585938
