"m1_x","m2_x","m3_x"
128.952178955078,84.9814910888672,133.106658935547
129.09162902832,84.8032302856445,132.881408691406
129.244720458984,84.5870208740234,132.585067749023
129.417541503906,84.3178176879883,132.209243774414
129.603408813477,83.9924163818359,131.760787963867
129.786636352539,83.6125564575195,131.254699707031
129.945373535156,83.17919921875,130.706390380859
130.054168701172,82.6900482177734,130.12629699707
130.08674621582,82.1398391723633,129.518203735352
130.018951416016,81.5219039916992,128.880783081055
129.832290649414,80.8308944702148,128.21012878418
129.517532348633,80.0652770996094,127.50220489502
129.077377319336,79.2282104492188,126.754760742188
128.527038574219,78.327278137207,125.968971252441
127.891181945801,77.3734512329102,125.150497436523
127.197166442871,76.3793258666992,124.309509277344
126.46622467041,75.3569641113281,123.459907531738
125.708335876465,74.3155364990234,122.617469787598
124.925933837891,73.2590637207031,121.79810333252
124.124755859375,72.1855392456055,121.01683807373
123.320419311523,71.088737487793,120.287879943848
122.531806945801,69.9651870727539,119.62557220459
121.764503479004,68.824592590332,119.045036315918
120.999435424805,67.6979064941406,118.560256958008
120.199119567871,66.6363525390625,118.179824829102
119.324317932129,65.7000198364258,117.902153015137
118.348205566406,64.9409561157227,117.712760925293
117.259735107422,64.3879470825195,117.585311889648
116.058204650879,64.0391845703125,117.486427307129
114.745979309082,63.8639144897461,117.382469177246
113.325759887695,63.8114318847656,117.245811462402
111.804412841797,63.8231468200684,117.058731079102
110.199249267578,63.8440589904785,116.814582824707
108.54256439209,63.8316841125488,116.517372131348
106.880805969238,63.7612380981445,116.180328369141
105.270217895508,63.6262435913086,115.822998046875
103.77059173584,63.4349517822266,115.466575622559
102.436981201172,63.2045974731445,115.128463745117
101.306312561035,62.9557723999023,114.817909240723
100.383903503418,62.7079467773438,114.534065246582
99.6400833129883,62.4763832092285,114.266471862793
99.0176239013672,62.2707099914551,113.99715423584
98.4473266601562,62.0953140258789,113.703895568848
97.8646087646484,61.9505004882812,113.364074707031
97.2233581542969,61.8338203430176,112.958076477051
96.5034255981445,61.74169921875,112.471054077148
95.7117385864258,61.6704559326172,111.892585754395
94.878547668457,61.6168441772461,111.214546203613
94.0453948974609,61.5791206359863,110.428848266602
93.2485046386719,61.5584335327148,109.526641845703
92.5070953369141,61.5580024719238,108.498237609863
91.8250122070312,61.5811958312988,107.334396362305
91.1967544555664,61.6305198669434,106.028526306152
90.6129302978516,61.7080764770508,104.579704284668
90.0648345947266,61.816593170166,102.995338439941
89.5453338623047,61.9600257873535,101.29216003418
89.0508804321289,62.142993927002,99.4948501586914
88.5819778442383,62.3698463439941,97.6331176757812
88.143180847168,62.6440353393555,95.7385482788086
87.7447052001953,62.966911315918,93.8417205810547
87.4015426635742,63.3363227844238,91.9702835083008
87.1301651000977,63.7449188232422,90.1485748291016
86.9416961669922,64.1799926757812,88.3985443115234
86.8366088867188,64.6241836547852,86.7403411865234
86.8082580566406,65.057991027832,85.1925430297852
86.845832824707,65.4629592895508,83.7712783813477
86.9394378662109,65.8248748779297,82.489631652832
87.0793762207031,66.1365127563477,81.3567276000977
