"m1_x","m2_x","m3_x"
97.2396240234375,87.8429641723633,78.750732421875
96.9666366577148,87.8354568481445,78.6919174194336
96.5310440063477,87.7883834838867,78.5974960327148
95.9101486206055,87.6983337402344,78.4624557495117
95.1017227172852,87.5601654052734,78.2854766845703
94.1244583129883,87.3694458007812,78.0690307617188
93.0129318237305,87.1242599487305,77.8186721801758
91.8110580444336,86.826301574707,77.5417098999023
90.5658416748047,86.4820938110352,77.2455368041992
89.3224716186523,86.104248046875,76.9359893798828
88.1221466064453,85.7107849121094,76.6169052124023
86.9983978271484,85.3208236694336,76.2907028198242
85.9777603149414,84.9492721557617,75.9594116210938
85.0796661376953,84.6045837402344,75.6249465942383
84.3171539306641,84.2890853881836,75.2890548706055
83.6969146728516,84.0009689331055,74.9532012939453
83.2214889526367,83.7362289428711,74.6188049316406
82.8909912109375,83.4901885986328,74.2872009277344
82.7021331787109,83.2583694458008,73.9599456787109
82.6501235961914,83.0371322631836,73.6388244628906
82.7295989990234,82.8239517211914,73.3257522583008
82.9353179931641,82.6174774169922,73.0227432250977
83.2598571777344,82.4174423217773,72.7317581176758
83.6920547485352,82.2237243652344,72.4541931152344
84.213134765625,82.0353698730469,72.1907043457031
84.7938385009766,81.8495407104492,71.9411468505859
85.3942947387695,81.6612548828125,71.704963684082
85.967643737793,81.4634704589844,71.4813613891602
86.4695739746094,81.247802734375,71.2690582275391
86.8708572387695,81.0065994262695,71.0662078857422
87.1655654907227,80.7348480224609,70.8703536987305
87.3676300048828,80.4309997558594,70.678352355957
87.5011672973633,80.0969543457031,70.4869232177734
87.5953750610352,79.7373123168945,70.2928619384766
87.6774749755859,79.3596572875977,70.0931625366211
87.7685165405273,78.9749755859375,69.8849334716797
87.8786468505859,78.5974578857422,69.6652984619141
88.0102691650391,78.2429809570312,69.4313278198242
88.1609115600586,77.926643371582,69.1801910400391
88.3247375488281,77.6607360839844,68.9095153808594
88.4932250976562,77.4536666870117,68.617805480957
88.6540451049805,77.3105010986328,68.3048934936523
88.7959060668945,77.2328491210938,67.9721603393555
88.9121246337891,77.2189788818359,67.6223068237305
89.0011825561523,77.2643127441406,67.2589645385742
89.0647125244141,77.3620910644531,66.8860778808594
89.1054153442383,77.5046463012695,66.5075607299805
89.1259155273438,77.6844100952148,66.1269836425781
89.1292572021484,77.89453125,65.747444152832
89.1187210083008,78.1289901733398,65.3717803955078
89.0975875854492,78.3820190429688,65.0027770996094
89.0680999755859,78.6479034423828,64.6434860229492
89.0315399169922,78.9211349487305,64.297477722168
88.9907989501953,79.1968460083008,63.9687576293945
88.9502334594727,79.4713592529297,63.6614952087402
88.9142761230469,79.7427215576172,63.3795166015625
88.8854675292969,80.010124206543,63.1257286071777
88.8640823364258,80.2729187011719,62.9016914367676
88.8474197387695,80.52880859375,62.706916809082
88.8294906616211,80.7726593017578,62.5382919311523
88.8037185668945,80.9973220825195,62.3906898498535
88.7651214599609,81.1956024169922,62.258056640625
88.7115859985352,81.363151550293,62.1348457336426
88.6438064575195,81.4995346069336,62.0166816711426
88.5645599365234,81.6073150634766,61.9002342224121
88.4796295166016,81.6911544799805,61.7829933166504
88.3952331542969,81.7571563720703,61.662956237793
88.3159027099609,81.8126220703125,61.5385818481445
88.2426910400391,81.8647766113281,61.4085159301758
88.1739196777344,81.9195556640625,61.2712440490723
88.1059951782227,81.9806900024414,61.1249046325684
88.0331115722656,82.0493927001953,60.9670066833496
87.9483489990234,82.1244277954102,60.7941627502441
87.8450546264648,82.2023620605469,60.6019515991211
87.7181854248047,82.2783432006836,60.384765625
87.5637435913086,82.347038269043,60.1359443664551
87.3790512084961,82.4031829833984,59.8482818603516
87.1627655029297,82.4423904418945,59.5150871276855
86.9149780273438,82.4619216918945,59.1313171386719
86.6373672485352,82.4604034423828,58.6942596435547
86.3362197875977,82.4378051757812,58.2038383483887
86.0242538452148,82.3951187133789,57.6622886657715
85.7184371948242,82.3348617553711,57.0736351013184
85.4362411499023,82.2610321044922,56.4430923461914
85.1915969848633,82.1788635253906,55.7768402099609
84.9924240112305,82.0950698852539,55.0825386047363
84.8385543823242,82.0172424316406,54.3696212768555
84.7222137451172,81.9540863037109,53.6494636535645
84.6298904418945,81.9157333374023,52.9349365234375
84.548942565918,81.9133834838867,52.2392768859863
84.4712905883789,81.9578399658203,51.574821472168
84.3965835571289,82.0565567016602,50.9517936706543
84.3336486816406,82.2108306884766,50.3775444030762
84.3001480102539,82.4160079956055,49.8568000793457
84.3147888183594,82.6632766723633,49.3922080993652
84.3846817016602,82.9428329467773,48.9850387573242
84.4964294433594,83.2461929321289,48.6354064941406
84.6177215576172,83.5676803588867,48.3421096801758
84.7091217041016,83.9041900634766,48.1021041870117
84.7404632568359,84.254524230957,47.9103050231934
84.70361328125,84.6179809570312,47.7598838806152
84.6128005981445,84.9928436279297,47.6431159973145
84.4944915771484,85.3754425048828,47.552490234375
84.3760681152344,85.7601547241211,47.4816703796387
84.2780609130859,86.1401138305664,47.4259452819824
84.2115020751953,86.5076751708984,47.3821601867676
84.1769409179688,86.8555908203125,47.3483390808105
84.1651611328125,87.17724609375,47.323112487793
84.1636276245117,87.467887878418,47.3052673339844
84.1614685058594,87.7246856689453,47.2933731079102
84.1505813598633,87.9472579956055,47.2854080200195
84.1259078979492,88.1376342773438,47.2784309387207
84.0873565673828,88.2999725341797,47.268310546875
84.0390243530273,88.4403762817383,47.2498741149902
83.9896087646484,88.5671234130859,47.217716217041
83.9472503662109,88.6909332275391,47.1674995422363
83.9154586791992,88.8249740600586,47.0977668762207
83.8896636962891,88.9836807250977,47.0110778808594
