"m1_x","m2_x","m3_x"
82.4635696411133,74.8086395263672,113.081413269043
82.3964004516602,73.5945281982422,113.064743041992
82.4469604492188,72.3940734863281,113.025100708008
82.5658569335938,71.0723724365234,112.96346282959
82.713623046875,69.6028213500977,112.881225585938
82.8591918945312,68.0197372436523,112.780883789062
82.9794311523438,66.3846130371094,112.665870666504
83.0572280883789,64.7642517089844,112.540344238281
83.0774383544922,63.2180709838867,112.409103393555
83.0219802856445,61.7919082641602,112.277656555176
82.865592956543,60.5157890319824,112.151847839355
82.5735092163086,59.4036445617676,112.036514282227
82.1023559570312,58.4535980224609,111.933097839355
81.407096862793,57.6483268737793,111.837066650391
80.4559555053711,56.9560508728027,111.73600769043
79.2496643066406,56.333179473877,111.609413146973
77.8332672119141,55.7286987304688,111.430786132812
76.2904739379883,55.0911407470703,111.171691894531
74.7229080200195,54.3773193359375,110.80712890625
73.2242279052734,53.5612869262695,110.320747375488
71.8621597290039,52.6406898498535,109.709457397461
70.6735076904297,51.6380462646484,108.98575592041
69.6700057983398,50.596019744873,108.176635742188
68.8476333618164,49.5677871704102,107.318229675293
68.1938781738281,48.6056213378906,106.448150634766
67.6919631958008,47.7512130737305,105.598342895508
67.3229370117188,47.0303192138672,104.790794372559
67.0674057006836,46.4518966674805,104.036277770996
66.907096862793,46.0104751586914,103.335342407227
66.8262329101562,45.6901664733887,102.680450439453
66.8130187988281,45.469165802002,102.058906555176
66.8606491088867,45.3238868713379,101.45580291748
66.9682235717773,45.2318878173828,100.856498718262
67.1405639648438,45.1736946105957,100.248352050781
67.3868408203125,45.1340637207031,99.6223678588867
67.7183303833008,45.103271484375,98.9747314453125
68.1460952758789,45.0781707763672,98.3080520629883
68.6793670654297,45.0624809265137,97.6311798095703
69.3254928588867,45.0658645629883,96.9578323364258
70.0900115966797,45.1022987365723,96.3050003051758
70.9768600463867,45.1875038146973,95.6916122436523
71.9875869750977,45.3351707458496,95.1356048583984
73.1192016601562,45.5530090332031,94.6498336791992
74.3606491088867,45.8395957946777,94.2404022216797
75.6877288818359,46.1825408935547,93.9082489013672
77.0575485229492,46.5578460693359,93.650993347168
78.4049301147461,46.9315032958984,93.4641876220703
79.6463623046875,47.2642784118652,93.3413848876953
80.6972579956055,47.5209655761719,93.2730484008789
81.5016403198242,47.6824722290039,93.2463150024414
82.0536727905273,47.753173828125,93.2482604980469
82.3915710449219,47.7568626403809,93.2695846557617
82.5736770629883,47.725513458252,93.3049392700195
82.6573181152344,47.6889343261719,93.3502655029297
82.6883087158203,47.6689186096191,93.4015502929688
82.6976776123047,47.6770706176758,93.4557113647461
82.7030487060547,47.7152786254883,93.5113754272461
82.7112197875977,47.7776336669922,93.5666427612305
82.7210464477539,47.8531494140625,93.6165390014648
82.7258758544922,47.9289207458496,93.6535491943359
82.7148818969727,47.9930229187012,93.6700668334961
82.6741790771484,48.0362358093262,93.6604309082031
82.5883941650391,48.0524787902832,93.6213302612305
82.4430847167969,48.0384635925293,93.5511932373047
82.2275085449219,47.9926071166992,93.4491348266602
81.9365615844727,47.913948059082,93.3139495849609
81.5715942382812,47.8012924194336,93.1439819335938
81.1402053833008,47.6529388427734,92.9373397827148
80.6553955078125,47.466739654541,92.6925811767578
80.1344833374023,47.2403106689453,92.4092864990234
79.5977172851562,46.9711494445801,92.0882949829102
79.0664520263672,46.6568450927734,91.7315063476562
78.5596771240234,46.2957077026367,91.3411865234375
78.0909271240234,45.8875274658203,90.9190521240234
77.6682052612305,45.4342880249023,90.4656372070312
77.2958908081055,44.9409408569336,89.9802932739258
76.9769515991211,44.4158210754395,89.4618377685547
76.7143173217773,43.8703079223633,88.9093704223633
76.5112457275391,43.3169364929199,88.3230285644531
76.3693389892578,42.7671813964844,87.7042388916016
76.2851791381836,42.2294273376465,87.0559844970703
76.2469863891602,41.7078056335449,86.3827667236328
76.2342071533203,41.2027130126953,85.6905746459961
76.2222137451172,40.7133140563965,84.9870300292969
76.1916198730469,40.2409286499023,84.2816162109375
76.1363220214844,39.7910308837891,83.5852661132812
76.0641479492188,39.3729934692383,82.9095840454102
75.991096496582,38.9982719421387,82.2661361694336
75.9332962036133,38.6781845092773,81.6661987304688
75.9002227783203,38.4219779968262,81.120475769043
75.8920288085938,38.2353096008301,80.6382904052734
75.9009552001953,38.1195983886719,80.2269058227539
75.9154205322266,38.0725250244141,79.8906021118164
75.9247207641602,38.0893707275391,79.6306228637695
75.921989440918,38.1646575927734,79.4454345703125
75.9051055908203,38.2932357788086,79.3315200805664
75.8756942749023,38.4707107543945,79.2841644287109
75.8371276855469,38.6934547424316,79.2979583740234
75.7922973632812,38.9581718444824,79.3668975830078
75.7426147460938,39.2612380981445,79.4841918945312
75.6881866455078,39.597713470459,79.641960144043
75.6290435791016,39.9608383178711,79.8309860229492
75.566291809082,40.3419380187988,80.0409927368164
75.502555847168,40.7313804626465,80.2611389160156
75.44189453125,41.11962890625,80.4812545776367
75.3894271850586,41.4982299804688,80.6934432983398
75.350715637207,41.8608512878418,80.8933029174805
75.3306045532227,42.204460144043,81.080810546875
75.3323364257812,42.5300674438477,81.2598190307617
75.3568420410156,42.8425750732422,81.4365921020508
75.4025573730469,43.1496200561523,81.6176834106445
75.4660110473633,43.4600639343262,81.8081512451172
75.5428314208984,43.7822189331055,82.0099716186523
75.6287536621094,44.1225128173828,82.2214736938477
75.719856262207,44.4848709106445,82.4375381469727
75.8124694824219,44.8706855773926,82.6506271362305
75.9022903442383,45.2790603637695,82.8525619506836
75.9840469360352,45.7071380615234,83.0364532470703
76.0512390136719,46.1510124206543,83.1985092163086
76.0965042114258,46.6070404052734,83.3388061523438
76.1123046875,47.0728302001953,83.4610900878906
76.0921325683594,47.5477333068848,83.5714111328125
76.0322952270508,48.0326652526855,83.6764984130859
75.9338073730469,48.529411315918,83.7820587158203
75.8035125732422,49.0398788452148,83.8918685913086
75.6531295776367,49.5653381347656,84.0074691772461
75.4965515136719,50.1058654785156,84.1282272338867
75.3461761474609,50.6598625183105,84.2521514892578
75.209602355957,51.2243347167969,84.3766403198242
75.0891571044922,51.7952537536621,84.4993591308594
74.9831771850586,52.3682518005371,84.6186981201172
74.8883895874023,52.9389305114746,84.7337265014648
74.8016357421875,53.5028114318848,84.8435211181641
74.7207336425781,54.0550575256348,84.9465026855469
74.6438903808594,54.5904846191406,85.0400772094727
74.5686798095703,55.1036262512207,85.1206512451172
74.4913482666016,55.5888328552246,85.184440612793
74.406982421875,56.041145324707,85.2285385131836
74.3105926513672,56.4569320678711,85.2519989013672
74.1984558105469,56.8342933654785,85.2565307617188
74.0685195922852,57.1730461120605,85.2461471557617
73.9198303222656,57.4736976623535,85.2260665893555
73.7515411376953,57.7363052368164,85.2009887695312
73.5632705688477,57.9593925476074,85.1735763549805
73.3572616577148,58.1398010253906,85.1434860229492
73.1413345336914,58.2728805541992,85.1075897216797
72.9299011230469,58.3537750244141,85.0612945556641
72.7418594360352,58.3791351318359,85.0000686645508
72.5958480834961,58.3482551574707,84.9206466674805
72.5049819946289,58.2633781433105,84.8223724365234
72.4731597900391,58.1296844482422,84.7079544067383
72.4941024780273,57.9546318054199,84.5837554931641
72.5536270141602,57.7467155456543,84.4590377807617
72.6347351074219,57.5138397216797,84.3441619873047
72.7232131958008,57.2619895935059,84.2481002807617
72.8119735717773,56.9945487976074,84.1766967773438
72.9021835327148,56.7127647399902,84.1326065063477
73.0009765625,56.4169387817383,84.1167602539062
73.1166305541992,56.1076774597168,84.1305236816406
73.2527236938477,55.7867202758789,84.1778182983398
73.4041976928711,55.4571762084961,84.2658767700195
73.5568618774414,55.1236991882324,84.4030303955078
73.6906890869141,54.7919807434082,84.5954895019531
73.7852172851562,54.4679489135742,84.8449249267578
73.8245468139648,54.1572608947754,85.148323059082
