"m1_x","m2_x","m3_x"
130.903228759766,140.198303222656,137.290130615234
130.661666870117,140.340423583984,137.227508544922
130.528915405273,140.484359741211,137.19514465332
130.534423828125,140.635787963867,137.176712036133
130.719635009766,140.776947021484,137.152420043945
131.102157592773,140.869857788086,137.093597412109
131.650909423828,140.863739013672,136.967758178711
132.287017822266,140.703979492188,136.746994018555
132.912094116211,140.338912963867,136.410629272461
133.43994140625,139.725997924805,135.944320678711
133.814758300781,138.843627929688,135.343551635742
134.016220092773,137.706390380859,134.622650146484
134.057861328125,136.370300292969,133.818725585938
133.978713989258,134.9208984375,132.984130859375
133.829620361328,133.451736450195,132.173400878906
133.660125732422,132.044509887695,131.43049621582
133.508102416992,130.755065917969,130.779281616211
133.396926879883,129.608383178711,130.220672607422
133.33805847168,128.601364135742,129.736145019531
133.335739135742,127.710289001465,129.295181274414
133.391021728516,126.898765563965,128.863204956055
133.503540039062,126.125099182129,128.40901184082
133.671524047852,125.34888458252,127.910301208496
133.891632080078,124.536888122559,127.357986450195
134.158599853516,123.66837310791,126.758697509766
134.465744018555,122.737663269043,126.134048461914
134.805358886719,121.750785827637,125.514640808105
135.168563842773,120.718933105469,124.930358886719
135.546356201172,119.653221130371,124.400718688965
135.929595947266,118.562072753906,123.929740905762
136.30908203125,117.451210021973,123.507835388184
136.675796508789,116.324035644531,123.117698669434
137.021286010742,115.180854797363,122.739280700684
137.33674621582,114.017654418945,122.353424072266
137.61181640625,112.826889038086,121.944694519043
137.834808349609,111.600021362305,121.503684997559
137.995193481445,110.329803466797,121.027397155762
138.087020874023,109.011024475098,120.517692565918
138.110824584961,107.639930725098,119.978012084961
138.072967529297,106.213340759277,119.410629272461
137.983642578125,104.728698730469,118.815551757812
137.854766845703,103.185287475586,118.191345214844
137.697677612305,101.585311889648,117.536575317383
137.520950317383,99.933952331543,116.851081848145
137.328735351562,98.2383270263672,116.13631439209
137.120971679688,96.5062713623047,115.39429473877
136.895645141602,94.7455444335938,114.626190185547
136.650985717773,92.9639892578125,113.83211517334
136.386413574219,91.1699523925781,113.013145446777
136.101272583008,89.372932434082,112.17374420166
135.791168212891,87.5839004516602,111.32299041748
135.443923950195,85.8149871826172,110.473320007324
135.035720825195,84.0785598754883,109.637634277344
134.52946472168,82.3858032226562,108.826614379883
133.879287719727,80.7449035644531,108.047134399414
133.042037963867,79.1589660644531,107.302154541016
131.99284362793,77.6249465942383,106.591171264648
130.738922119141,76.1350631713867,105.911224365234
129.3251953125,74.6806945800781,105.258102416992
127.826210021973,73.2574996948242,104.627960205078
126.325958251953,71.869514465332,104.019050598145
124.894981384277,70.5301284790039,103.43285369873
123.575035095215,69.2593307495117,102.874198913574
122.376182556152,68.0788879394531,102.349967956543
121.284133911133,67.0072708129883,101.867088317871
120.272148132324,66.0557632446289,101.43058013916
119.312110900879,65.2261428833008,101.04216003418
118.380767822266,64.5100479125977,100.699920654297
